Inventory_ID,Inventory_UPC,Supplier_ID,Supplier_Input_Date,Supplier_Name,Supplier_Price,Inventory_Qty,Inventory_Who_Created,Inventory_When_Created,Supplier_Invoice_No,VENDOR,IMPORT_ID,LAST_INVENTORY_QTY
1588,090323095759,,11/21/2012,SALE,4.00,-3,,,9093,,,-90
1589,111123123129,,11/21/2012,SALE,46.25,-5,,,5201,,,-1189
1590,111123123129,,11/21/2012,VOID,46.25,5,,,5201,,,-1184
1591,111123123129,,11/21/2012,SALE,46.25,-5,,,5201,,,-1189
1592,111123123129,,11/21/2012,SALE,46.25,-5,,,1074,,,-1194
1593,110108090739,,11/21/2012,SALE,49.00,-1,,,1074,,,-3754
1594,071008114339,,11/21/2012,SALE,24.00,-1,,,0100,,,-270
1595,070129151429,,11/21/2012,SALE,25.00,-2,,,0100,,,-906
1596,090323095759,,11/21/2012,VOID,4.00,3,,,9093,,,-87
1597,090323095759,,11/22/2012,SALE,4.00,-3,,,9093,,,-90
1598,090323095759,,11/22/2012,VOID,4.00,3,,,9093,,,-87
1599,090323095759,,11/22/2012,SALE,4.00,-3,,,9093,,,-90
1600,120209083659,,11/23/2012,SALE,96.00,-50,,,2209,,,-177
1601,120209083659,,11/23/2012,VOID,96.00,50,,,2209,,,-127
1602,120209083659,,11/23/2012,SALE,96.00,-50,,,2209,,,-177
1603,120209083659,,11/23/2012,VOID,96.00,50,,,2209,,,-127
1604,071008114339,,11/23/2012,SALE,24.00,-1,,,0100,,,-271
1605,111123123129,,11/24/2012,SALE,46.25,-1,,,5488,,,-1195
1606,071008114339,,11/24/2012,SALE,24.00,-1,,,2220,,,-272
1607,081219114749,,11/24/2012,SALE,30.00,-1,,,9093,,,-104
1608,081219114749,,11/24/2012,SALE,30.00,-1,,,9093,,,-105
1609,081219114749,,11/24/2012,VOID,30.00,1,,,9093,,,-104
1610,071219103209,,11/24/2012,SALE,35.00,-1,,,2220,,,-233
1611,071008114339,,11/25/2012,SALE,27.00,-1,,,0100,,,-273
1612,120427131039,,11/25/2012,SALE,29.00,-1,,,1501,,,-272
1613,090323095759,,11/26/2012,SALE,4.00,-2,,,9093,,,-92
1614,111123123129,,11/26/2012,SALE,43.75,-5,,,2613,,,-1200
1615,070129151429,,11/26/2012,SALE,25.00,-3,,,0100,,,-909
1616,071008114339,,11/26/2012,SALE,27.00,-1,,,0100,,,-274
1617,111123123129,,11/26/2012,SALE,46.25,-5,,,0430,,,-1205
1618,111123123129,,11/27/2012,SALE,46.25,-1,,,2892,,,-1206
1619,071008114339,,11/27/2012,SALE,21.00,-1,,,0100,,,-275
1620,070129151429,,11/27/2012,SALE,25.00,-2,,,0100,,,-911
1621,090323095759,,11/27/2012,SALE,4.00,-1,,,9093,,,-93
1622,110324103759,,11/27/2012,SALE,18.00,-2,,,0074,,,-22
1623,111123123129,,11/27/2012,SALE,46.25,-5,,,4471,,,-1211
1624,111123123129,,11/28/2012,SALE,46.25,-7,,,8198,,,-1218
1625,071008114339,,11/28/2012,SALE,24.00,-1,,,32071,,,-276
1626,120402104529,,11/28/2012,SALE,28.00,-5,,,5488,,,-1385
1627,081219114749,,11/29/2012,SALE,30.00,-1,,,9093,,,-105
1628,071219103209,,11/29/2012,SALE,29.00,-1,,,2220,,,-234
1629,071008114339,,11/29/2012,SALE,25.00,-1,,,0100,,,-277
1630,070129151429,,11/29/2012,SALE,25.00,-2,,,0100,,,-913
1631,121130080739,,11/30/2012,SALE,18.50,-56,,,1570,,,-56
1632,071008114339,,11/30/2012,SALE,28.00,-1,,,0100,,,-278
1633,071008114339,,11/30/2012,SALE,28.00,-1,,,0100,,,-279
1634,071008114339,,11/30/2012,VOID,28.00,1,,,0100,,,-278
1635,111121114959,,12/1/2012,SALE,45.00,-1,,,5488,,,-37
1636,111121114959,,12/1/2012,VOID,45.00,1,,,5488,,,-36
1637,111121114959,,12/1/2012,SALE,45.00,-1,,,5488,,,-37
1638,070129120139,,12/1/2012,SALE,27.00,-2,,,6100,,,-252
1639,070129121149,,12/1/2012,SALE,27.00,-4,,,6100,,,-132
1640,070129120139,,12/1/2012,SALE,27.00,-2,,,3401,,,-254
1641,070129120139,,12/1/2012,SALE,27.00,-1,,,9977,,,-255
1642,070129121149,,12/1/2012,SALE,26.00,-6,,,5201,,,-138
1643,070129120139,,12/1/2012,SALE,26.00,-3,,,5201,,,-258
1644,111123123129,,12/3/2012,SALE,46.25,-5,,,2613,,,-1223
1645,071219103209,,12/3/2012,SALE,35.00,-1,,,0430,,,-235
1646,111123123129,,12/3/2012,SALE,46.25,-5,,,2613,,,-1228
1647,111123123129,,12/3/2012,VOID,46.25,5,,,2613,,,-1223
1648,070129151429,,12/3/2012,SALE,25.00,-2,,,0100,,,-915
1649,111123123129,,12/3/2012,SALE,43.75,-4,,,5201,,,-1227
1650,070423092559,,12/3/2012,SALE,23.00,-1,,,5488,,,-901
1651,070129121149,,12/4/2012,SALE,25.00,-1,,,5488,,,-139
1652,071008114339,,12/4/2012,SALE,28.00,-1,,,0100,,,-279
1653,120427131039,,12/5/2012,SALE,30.00,-1,,,32071,,,-273
1654,120427131039,,12/5/2012,SALE,30.00,-1,,,1577,,,-274
1655,070129151429,,12/5/2012,SALE,25.00,-2,,,0100,,,-917
1656,070129151429,,12/5/2012,VOID,25.00,2,,,0100,,,-915
1657,070129151429,,12/5/2012,SALE,25.00,-2,,,0100,,,-917
1658,070129121149,,12/5/2012,SALE,25.00,-3,,,2613,,,-142
1659,120427131039,,12/6/2012,SALE,30.00,-1,,,9093,,,-275
1660,071008114339,,12/6/2012,SALE,28.00,-1,,,0100,,,-280
1661,071219103209,,12/7/2012,SALE,29.00,-1,,,0430,,,-236
1662,100913153649,,12/7/2012,SALE,4.10,-60,,,7256,,,-885
1663,070129120139,,12/8/2012,SALE,27.00,-2,,,9005,,,-260
1664,070129120139,,12/8/2012,SALE,25.00,-2,,,5488,,,-262
1665,071008114339,,12/8/2012,SALE,25.00,-1,,,2220,,,-281
1666,111123123129,,12/8/2012,SALE,45.00,-3,,,88006,,,-1230
1667,071008114339,,12/9/2012,SALE,28.00,-1,,,0100,,,-282
1668,070129120139,,12/9/2012,SALE,27.00,-4,,,6100,,,-266
1669,111123123129,,12/10/2012,SALE,46.25,-6,,,2613,,,-1236
1670,070129120139,,12/10/2012,SALE,26.00,-2,,,0430,,,-268
1671,070129121149,,12/10/2012,SALE,26.00,-2,,,0430,,,-144
1672,070129121149,,12/10/2012,SALE,25.00,-1,,,5488,,,-145
1673,070129120139,,12/10/2012,SALE,25.00,-1,,,5488,,,-269
1674,120209083659,,12/10/2012,SALE,110.00,-15,,,5201,,,-142
1675,111123123129,,12/10/2012,SALE,46.25,-2,,,5201,,,-1238
1676,070129151429,,12/10/2012,SALE,25.00,-2,,,0100,,,-919
1677,070129151429,,12/10/2012,VOID,25.00,2,,,0100,,,-917
1678,070129151429,,12/10/2012,SALE,25.00,-2,,,0100,,,-919
1679,111123123129,,12/11/2012,SALE,46.25,-1,,,2892,,,-1239
1680,111123123129,,12/11/2012,SALE,46.25,-6,,,8198,,,-1245
1681,071008114339,,12/11/2012,SALE,28.00,-1,,,32071,,,-283
1682,071008114339,,12/11/2012,SALE,28.00,-1,,,0100,,,-284
1683,070129151429,,12/11/2012,SALE,25.00,-2,,,0100,,,-921
1684,070129121149,,12/12/2012,SALE,26.00,-2,,,5201,,,-147
1685,070129120139,,12/12/2012,SALE,26.00,-2,,,5201,,,-271
1686,120427131039,,12/12/2012,SALE,30.00,-2,,,2861,,,-277
1687,071008114339,,12/12/2012,SALE,28.00,-1,,,0100,,,-285
1688,070129120139,,12/13/2012,SALE,25.00,-2,,,6100,,,-273
1689,070129151429,,12/13/2012,SALE,20.00,-136,,,9977,,,-1057
1690,070129120139,,12/13/2012,VOID,25.00,2,,,6100,,,-271
1691,070129120139,,12/13/2012,SALE,25.00,-2,,,6100,,,-273
1692,071008114339,,12/13/2012,SALE,28.00,-1,,,0100,,,-286
1693,070129151429,,12/13/2012,SALE,25.00,-2,,,0100,,,-1059
1694,120427131039,,12/14/2012,SALE,30.00,-1,,,9093,,,-278
1695,070129151429,,12/14/2012,SALE,20.00,-5,,,43180,,,-1064
1696,070129151429,,12/14/2012,SALE,23.00,-2,,,0100,,,-1066
1697,120427131039,,12/14/2012,SALE,30.00,-1,,,4767,,,-279
1698,090323095759,,12/15/2012,SALE,3.50,-2,,,9093,,,-95
1699,120402104529,,12/15/2012,SALE,29.00,-5,,,2368,,,-1390
1700,071008114339,,12/15/2012,SALE,28.00,-1,,,0100,,,-287
1701,070129120139,,12/15/2012,SALE,25.00,-2,,,7600,,,-275
1702,070129120139,,12/16/2012,SALE,27.00,-2,,,9005,,,-277
1703,070129151429,,12/16/2012,SALE,23.00,-2,,,0100,,,-1068
1704,070129121149,,12/17/2012,SALE,25.00,-3,,,0430,,,-150
1705,111123123129,,12/17/2012,SALE,46.25,-3,,,0430,,,-1248
1706,120427131039,,12/17/2012,SALE,30.00,-1,,,32071,,,-280
1707,111123123129,,12/17/2012,SALE,46.25,-6,,,7878,,,-1254
1708,111123123129,,12/17/2012,SALE,46.25,-8,,,8198,,,-1262
1709,090323095759,,12/17/2012,SALE,4.00,-1,,,9093,,,-96
1710,120427131039,,12/17/2012,SALE,30.00,-1,,,9093,,,-281
1711,120427131039,,12/18/2012,SALE,30.00,-2,,,2861,,,-283
1712,070129121149,,12/18/2012,SALE,25.00,-1,,,7600,,,-151
1713,120402104529,,12/18/2012,SALE,29.00,-5,,,2368,,,-1395
1714,071008114339,,12/18/2012,SALE,28.00,-1,,,0100,,,-288
1715,111123123129,,12/18/2012,SALE,46.25,-3,,,1325,,,-1265
1716,070129120139,,12/19/2012,SALE,26.00,-3,,,1325,,,-280
1717,070129121149,,12/19/2012,SALE,26.00,-3,,,1325,,,-154
1718,071219103209,,12/19/2012,SALE,33.00,-1,,,1577,,,-237
1719,071008114339,,12/19/2012,SALE,21.00,-1,,,0100,,,-289
1720,070129151429,,12/19/2012,SALE,23.00,-2,,,0100,,,-1070
1721,070129151429,,12/19/2012,SALE,20.00,-258,,,9977,,,-1328
1722,071008114339,,12/20/2012,SALE,21.00,-1,,,0100,,,-290
1723,111123123129,,12/20/2012,SALE,46.25,-7,,,2613,,,-1272
1724,070129121149,,12/21/2012,SALE,25.00,-1,,,5488,,,-155
1725,111121111559,,12/21/2012,SALE,195.00,-1,,,2613,,,-34
1726,120427131039,,12/21/2012,SALE,30.00,-1,,,9093,,,-284
1727,071219103209,,12/21/2012,SALE,35.00,-1,,,2220,,,-238
1728,071008114339,,12/21/2012,SALE,21.00,-1,,,2220,,,-291
1729,070129151429,,12/21/2012,SALE,23.00,-2,,,0100,,,-1330
1730,070129121149,,12/21/2012,SALE,26.00,-2,,,6100,,,-157
1731,070129120139,,12/21/2012,SALE,26.00,-4,,,6100,,,-284
1732,070129120139,,12/22/2012,SALE,25.00,-2,,,9005,,,-286
1733,070129120139,,12/22/2012,SALE,15.00,-2,,,0140,,,-288
1734,071008114339,,12/22/2012,SALE,20.00,-1,,,0100,,,-292
1735,070129151429,,12/23/2012,SALE,23.00,-2,,,0100,,,-1332
1736,120427131039,,12/23/2012,SALE,30.00,-1,,,32071,,,-285
1737,110108090739,,12/24/2012,SALE,45.00,-10,,,6366,,,-3764
1738,081219114749,,12/24/2012,SALE,30.00,-1,,,9093,,,-106
1739,071008114339,,12/24/2012,SALE,21.00,-1,,,0100,,,-293
1740,071219103209,,12/24/2012,SALE,35.00,-1,,,2613,,,-239
1741,111123123129,,12/25/2012,SALE,46.25,-5,,,1325,,,-1277
1742,081220155739,,12/25/2012,SALE,45.00,-1,,,0100,,,-27
1743,111123123129,,12/26/2012,SALE,46.25,-1,,,2892,,,-1278
1744,120427131039,,12/26/2012,SALE,30.00,-1,,,9093,,,-286
1745,070129151429,,12/26/2012,SALE,23.00,-2,,,0100,,,-1334
1746,071008114339,,12/26/2012,SALE,21.00,-2,,,0100,,,-295
1747,110611114709,,12/27/2012,SALE,7.75,-15,,,6005,,,-299
1748,070129121149,,12/27/2012,SALE,26.00,-3,,,6100,,,-160
1749,070129120139,,12/27/2012,SALE,26.00,-2,,,6100,,,-290
1750,071008114339,,12/27/2012,SALE,21.00,-1,,,0100,,,-296
1751,071008114339,,12/27/2012,SALE,21.00,-1,,,0100,,,-297
1752,071008114339,,12/27/2012,VOID,21.00,1,,,0100,,,-296
1753,111123123129,,12/27/2012,SALE,46.25,-5,,,2613,,,-1283
1754,120209083659,,12/28/2012,SALE,99.50,-10,,,5201,,,-152
1755,120209083659,,12/28/2012,SALE,91.00,-40,,,2209,,,-192
1756,070129151429,,12/28/2012,SALE,23.00,-1,,,5971,,,-1335
1757,070129151429,,12/28/2012,SALE,20.00,-136,,,6100,,,-1471
1758,111123123129,,12/28/2012,SALE,46.25,-1,,,13400,,,-1284
1759,120427131039,,12/29/2012,SALE,30.00,-1,,,9093,,,-287
1760,111121114959,,12/29/2012,SALE,42.00,-1,,,2613,,,-38
1761,071008114339,,12/29/2012,SALE,21.00,-1,,,0100,,,-297
1762,070129151429,,12/29/2012,SALE,23.00,-4,,,0100,,,-1475
1763,071219103209,,12/29/2012,SALE,35.00,-1,,,2220,,,-240
1764,110611114709,,12/29/2012,SALE,7.75,-20,,,5201,,,-319
1765,081220155739,,12/29/2012,SALE,35.00,-1,,,13400,,,-28
1766,071008114339,,12/30/2012,SALE,21.00,-1,,,0100,,,-298
1767,111123123129,,12/30/2012,SALE,46.25,-5,,,5201,,,-1289
1768,111121114959,,12/30/2012,SALE,48.00,-2,,,5488,,,-40
1769,120427131039,,12/31/2012,SALE,27.00,-70,,,1570,,,-357
1770,120427131039,,12/31/2012,SALE,30.00,-1,,,9093,,,-358
1771,071219103209,,12/31/2012,SALE,33.00,-1,,,2613,,,-241
1772,110406111749,,12/31/2012,SALE,22.00,-2,,,2613,,,-625
1773,120427131039,,12/31/2012,SALE,30.00,-1,,,2613,,,-359
1774,070129151429,,12/31/2012,SALE,23.00,-3,,,0100,,,-1478
1775,071008114339,,12/31/2012,SALE,21.00,-1,,,0100,,,-299
1776,070129151429,,1/1/2013,SALE,23.00,-2,,,0100,,,-1480
1777,110611114709,,1/2/2013,SALE,7.75,-30,,,1501,,,-349
1778,071008114339,,1/2/2013,SALE,15.00,-17,,,43180,,,-316
1779,111123123129,,1/2/2013,SALE,46.25,-1,,,13400,,,-1290
1780,120427131039,,1/3/2013,SALE,30.00,-1,,,9093,,,-360
1781,071008114339,,1/3/2013,SALE,21.00,-1,,,0100,,,-317
1782,070129151429,,1/3/2013,SALE,23.00,-2,,,0100,,,-1482
1783,111123123129,,1/3/2013,SALE,46.25,-1,,,88006,,,-1291
1784,111123123129,,1/4/2013,SALE,46.25,-8,,,8198,,,-1299
1785,120319124519,,1/4/2013,SALE,65.00,-1,,,8198,,,-21
1786,110406111749,,1/4/2013,SALE,20.00,-5,,,1501,,,-630
1787,120802084819,,1/4/2013,SALE,22.00,-5,,,1501,,,-28
1788,120427131039,,1/4/2013,SALE,30.00,-1,,,9093,,,-361
1789,071008114339,,1/4/2013,SALE,21.00,-1,,,0100,,,-318
1790,070129151429,,1/4/2013,SALE,23.00,-2,,,0100,,,-1484
1791,071219103209,,1/4/2013,SALE,33.00,-1,,,2220,,,-242
1792,071008114339,,1/4/2013,SALE,21.00,-1,,,2220,,,-319
1793,120427131039,,1/5/2013,SALE,28.00,-5,,,19063,,,-366
1794,071008114339,,1/5/2013,SALE,25.00,-1,,,0100,,,-320
1795,070129151429,,1/6/2013,SALE,23.00,-2,,,0100,,,-1486
1796,071008114339,,1/6/2013,SALE,20.00,-5,,,43180,,,-325
1797,111123123129,,1/7/2013,SALE,46.25,-7,,,2613,,,-1306
1798,071008114339,,1/8/2013,SALE,28.00,-1,,,32071,,,-326
1799,120427131039,,1/8/2013,SALE,30.00,-1,,,9093,,,-367
1800,070129151429,,1/8/2013,SALE,23.00,-2,,,0100,,,-1488
1801,111123123129,,1/9/2013,SALE,46.25,-1,,,2892,,,-1307
1802,070129151429,,1/9/2013,SALE,23.00,-5,,,4471,,,-1493
1803,071008114339,,1/9/2013,SALE,29.00,-1,,,0100,,,-327
1804,111123123129,,1/9/2013,SALE,46.25,-2,,,9292,,,-1309
1805,120427131039,,1/10/2013,SALE,30.00,-1,,,9093,,,-368
1806,070129121149,,1/10/2013,SALE,10.00,-2,,,2613,,,-162
1807,071008114339,,1/10/2013,SALE,29.00,-1,,,0100,,,-328
1808,081220155739,,1/10/2013,SALE,35.00,-1,,,0100,,,-29
1809,070129151429,,1/10/2013,SALE,23.00,-2,,,0100,,,-1495
1810,110129081029,,1/10/2013,SALE,32.00,-1,,,0072,,,-25
1811,120802084819,,1/10/2013,SALE,24.00,-2,,,0430,,,-30
1812,111123123129,,1/10/2013,SALE,46.25,-5,,,7878,,,-1314
1813,071008114339,,1/11/2013,SALE,29.00,-1,,,0100,,,-329
1814,070129151429,,1/11/2013,SALE,23.00,-2,,,0100,,,-1497
1815,071008114339,,1/13/2013,SALE,29.00,-1,,,0100,,,-330
1816,121005083759,,1/14/2013,SALE,26.00,-1,,,72225,,,-155
1817,120802084819,,1/14/2013,SALE,25.00,-1,,,32071,,,-31
1818,070129151429,,1/14/2013,SALE,23.00,-1,,,0100,,,-1498
1819,070129151429,,1/14/2013,SALE,23.00,-2,,,0100,,,-1500
1820,120427131039,,1/15/2013,SALE,30.00,-1,,,9093,,,-369
1821,070129151429,,1/15/2013,SALE,20.00,-104,,,9977,,,-1604
1822,070129151429,,1/15/2013,SALE,20.00,-136,,,6100,,,-1740
1823,071008114339,,1/15/2013,SALE,38.00,-1,,,0100,,,-331
1824,120427131039,,1/16/2013,SALE,30.00,-1,,,9093,,,-370
1825,111123123129,,1/16/2013,SALE,46.25,-2,,,2613,,,-1316
1826,120402104529,,1/17/2013,SALE,24.00,-4,,,4767,,,-1399
1827,111123123129,,1/17/2013,SALE,46.25,-1,,,2892,,,-1317
1828,120427131039,,1/17/2013,SALE,30.00,-1,,,9093,,,-371
1829,071219103209,,1/17/2013,SALE,27.00,-1,,,0100,,,-243
1830,070129151429,,1/17/2013,SALE,23.00,-2,,,0100,,,-1742
1831,110611114709,,1/18/2013,SALE,7.75,-10,,,1501,,,-359
1832,070129151429,,1/18/2013,SALE,23.00,-2,,,0100,,,-1744
1833,071219103209,,1/18/2013,SALE,27.00,-1,,,2613,,,-244
1834,071219103209,,1/18/2013,SALE,27.00,-1,,,2220,,,-245
1835,071008114339,,1/18/2013,SALE,39.00,-1,,,2220,,,-332
1836,070130151559,,1/18/2013,SALE,50.00,-1,,,2100,,,-29
1837,070129151429,,1/18/2013,SALE,20.00,-136,,,9977,,,-1880
1838,120427131039,,1/19/2013,SALE,30.00,-1,,,9093,,,-372
1839,070129151429,,1/19/2013,SALE,20.00,-10,,,43180,,,-1890
1840,111123123129,,1/21/2013,SALE,46.25,-5,,,2613,,,-1322
1841,070129151429,,1/21/2013,SALE,23.00,-2,,,0100,,,-1892
1842,120815094339,,1/21/2013,SALE,12.00,-1,,,2861,,,-55
1843,110113085749,,1/21/2013,SALE,72.00,-1,,,0430,,,-1
1844,110113085749,,1/21/2013,SALE,12.00,-4,,,0430,,,-5
1845,110113085749,,1/21/2013,VOID,72.00,1,,,0430,,,-4
1846,120427131039,,1/22/2013,SALE,30.00,-1,,,32071,,,-373
1847,071008114339,,1/22/2013,SALE,39.00,-1,,,32071,,,-333
1848,120427131039,,1/23/2013,SALE,30.00,-1,,,9093,,,-374
1891,120427131039,,2/11/2013,SALE,30.00,-1,,,9093,,,-379
1892,070129151429,,2/11/2013,SALE,23.00,-2,,,0100,,,-1918
1893,120427131039,,2/12/2013,SALE,30.00,-1,,,9093,,,-380
1894,120427131039,,2/12/2013,SALE,30.00,-1,,,4767,,,-381
1895,130212111029,,2/12/2013,SALE,25.00,-3,,,2613,,,-3
1896,130212111029,,2/12/2013,VOID,25.00,3,,,2613,,,0
1897,130212111029,,2/12/2013,SALE,25.00,-2,,,2613,,,-2
1898,130212111029,,2/12/2013,SALE,25.00,-2,,,2613,,,-4
1899,130212111029,,2/12/2013,VOID,25.00,2,,,2613,,,-2
1900,090323095759,,2/13/2013,SALE,4.50,-2,,,9093,,,-100
1901,071008114339,,2/13/2013,SALE,32.00,-1,,,0100,,,-343
1902,070129151429,,2/14/2013,SALE,23.00,-2,,,0100,,,-1920
1903,071008114339,,2/15/2013,SALE,32.00,-1,,,0100,,,-344
1904,130216081219,,2/16/2013,SALE,90.00,-8,,,5201,,,-8
1905,130216081219,,2/16/2013,SALE,80.00,-30,,,2209,,,-38
1906,120427131039,,2/16/2013,SALE,30.00,-1,,,9093,,,-382
1907,071008114339,,2/17/2013,SALE,32.00,-1,,,0100,,,-345
1908,070129151429,,2/17/2013,SALE,23.00,-2,,,0100,,,-1922
1909,070129151429,,2/18/2013,SALE,19.50,-32,,,5201,,,-1954
1910,120427131039,,2/18/2013,SALE,30.00,-1,,,9093,,,-383
1911,071008114339,,2/19/2013,SALE,26.00,-1,,,0100,,,-346
1912,111121114959,,2/19/2013,SALE,48.00,-2,,,5488,,,-43
1913,120427131039,,2/20/2013,SALE,30.00,-1,,,32071,,,-384
1914,080831143339,,2/20/2013,SALE,37.00,-1,,,2892,,,-14
1915,111123123129,,2/20/2013,SALE,46.25,-1,,,2892,,,-1337
1916,120427131039,,2/20/2013,SALE,30.00,-1,,,9093,,,-385
1917,090323095759,,2/20/2013,SALE,4.50,-2,,,9093,,,-102
1918,070129151429,,2/20/2013,SALE,23.00,-2,,,0100,,,-1956
1919,120305085649,,2/20/2013,SALE,110.00,-1,,,0430,,,-5
1920,130212111029,,2/20/2013,SALE,25.00,-1,,,2613,,,-3
1921,120305085649,,2/20/2013,VOID,110.00,1,,,0430,,,-4
1922,120305085649,,2/20/2013,SALE,110.00,-1,,,0430,,,-5
1923,111123123129,,2/21/2013,SALE,45.63,-15,,,1501,,,-1352
1924,070129151429,,2/21/2013,SALE,23.00,-2,,,0100,,,-1958
1925,110108090739,,2/21/2013,SALE,52.00,-10,,,5201,,,-3774
1926,071008114339,,2/22/2013,SALE,26.00,-1,,,0100,,,-347
1927,120427131039,,2/23/2013,SALE,30.00,-1,,,9093,,,-386
1928,071008114339,,2/23/2013,SALE,26.00,-1,,,2220,,,-348
1929,071008114339,,2/24/2013,SALE,26.00,-1,,,0100,,,-349
1930,070129151429,,2/24/2013,SALE,23.00,-2,,,0100,,,-1960
1931,120427131039,,2/25/2013,SALE,30.00,-1,,,9093,,,-387
1932,070129151429,,2/25/2013,SALE,23.00,-2,,,0100,,,-1962
1933,071219103209,,2/25/2013,SALE,32.00,-1,,,0100,,,-247
1934,120402104529,,2/25/2013,SALE,24.00,-4,,,2368,,,-1403
1935,071008114339,,2/26/2013,SALE,29.00,-1,,,9093,,,-350
1936,071008114339,,2/26/2013,VOID,29.00,1,,,9093,,,-349
1937,071008114339,,2/26/2013,SALE,29.00,-1,,,32071,,,-350
1938,120319124519,,2/26/2013,SALE,69.00,-2,,,9292,,,-24
1939,120427131039,,2/26/2013,SALE,30.00,-1,,,9093,,,-388
1940,120726094729,,2/26/2013,SALE,14.00,-5,,,4604,,,-325
1941,071008114339,,2/26/2013,SALE,29.00,-1,,,0100,,,-351
1942,120305093629,,2/26/2013,SALE,55.00,-1,,,0074,,,-4
1943,070129151429,,2/27/2013,SALE,19.50,-32,,,5201,,,-1994
1944,120427131039,,2/28/2013,SALE,30.00,-1,,,9093,,,-389
1945,090323095759,,2/28/2013,SALE,4.00,-1,,,9093,,,-103
1946,070129151429,,2/28/2013,SALE,23.00,-2,,,0100,,,-1996
1947,120427131039,,3/1/2013,SALE,30.00,-1,,,4767,,,-390
1948,071008114339,,3/1/2013,SALE,32.00,-1,,,2220,,,-352
1949,110108090739,,3/2/2013,SALE,54.00,-5,,,1074,,,-3779
1950,120402104529,,3/2/2013,SALE,24.00,-6,,,2368,,,-1409
1951,120427131039,,3/2/2013,SALE,30.00,-1,,,9093,,,-391
1952,070129121149,,3/2/2013,SALE,0.00,-2,,,1969,,,-166
1953,070129151429,,3/3/2013,SALE,21.00,-4,,,2861,,,-2000
1954,071008114339,,3/3/2013,SALE,32.00,-1,,,0100,,,-353
1955,070129121149,,3/4/2013,SALE,25.00,-2,,,1570,,,-168
1956,111123123129,,3/4/2013,SALE,54.00,-3,,,2613,,,-1355
1957,110108090739,,3/4/2013,SALE,57.09,-10,,,5201,,,-3789
1958,120427131039,,3/5/2013,SALE,30.00,-1,,,32071,,,-392
1959,080831143339,,3/5/2013,SALE,38.00,-1,,,2892,,,-15
1960,111123123129,,3/5/2013,SALE,55.50,-1,,,2892,,,-1356
1961,071008114339,,3/5/2013,SALE,32.00,-1,,,0100,,,-354
1962,070129151429,,3/5/2013,SALE,23.00,-2,,,0100,,,-2002
1963,120427131039,,3/5/2013,SALE,30.00,-1,,,9093,,,-393
1964,090323095759,,3/5/2013,SALE,4.00,-2,,,9093,,,-105
1965,120802084819,,3/6/2013,SALE,23.00,-10,,,5201,,,-51
1966,110406111749,,3/6/2013,SALE,19.50,-10,,,43180,,,-640
1967,070129151429,,3/7/2013,SALE,21.00,-3,,,2861,,,-2005
1968,070129151429,,3/7/2013,SALE,21.00,-2,,,2088,,,-2007
1969,080903084219,,3/7/2013,SALE,35.00,-1,,,2088,,,-1
1970,070129151429,,3/7/2013,SALE,23.00,-2,,,0100,,,-2009
1971,070129151429,,3/7/2013,SALE,23.00,-2,,,0100,,,-2011
1972,070129151429,,3/7/2013,VOID,23.00,2,,,0100,,,-2009
1973,110611114709,,3/7/2013,SALE,7.75,-15,,,5201,,,-374
1974,071008114339,,3/8/2013,SALE,35.00,-1,,,0100,,,-355
1975,070129151429,,3/9/2013,SALE,19.50,-32,,,5201,,,-2041
1976,090323095759,,3/9/2013,SALE,5.00,-2,,,9093,,,-107
1977,120427131039,,3/9/2013,SALE,30.00,-1,,,9093,,,-394
1978,120402104529,,3/9/2013,SALE,24.00,-3,,,2368,,,-1412
1979,110108090739,,3/9/2013,SALE,52.00,-5,,,43180,,,-3794
1980,070129151429,,3/10/2013,SALE,21.00,-2,,,2861,,,-2043
1981,071008114339,,3/10/2013,SALE,35.00,-1,,,0100,,,-356
1982,070129151429,,3/10/2013,SALE,23.00,-2,,,0100,,,-2045
1983,070129121149,,3/10/2013,SALE,25.00,-1,,,2088,,,-169
1984,070423092559,,3/10/2013,SALE,22.00,-3,,,2088,,,-904
1985,070129120139,,3/10/2013,SALE,25.00,-1,,,6100,,,-293
1986,070129121149,,3/10/2013,SALE,25.00,-1,,,6100,,,-170
1987,070423092559,,3/10/2013,SALE,35.00,-2,,,6100,,,-906
1988,120802084819,,3/10/2013,SALE,11.75,-10,,,5201,,,-61
1989,120427131039,,3/11/2013,SALE,30.00,-1,,,9093,,,-395
1990,090323095759,,3/11/2013,SALE,4.50,-2,,,9093,,,-109
1991,071008114339,,3/11/2013,SALE,35.00,-1,,,0100,,,-357
1992,070129151429,,3/11/2013,SALE,23.00,-2,,,0100,,,-2047
1993,110108090739,,3/11/2013,SALE,52.00,-20,,,5201,,,-3814
1994,120427131039,,3/12/2013,SALE,30.00,-1,,,1228,,,-396
1995,070129151429,,3/13/2013,SALE,23.00,-1,,,2088,,,-2048
1996,071008114339,,3/14/2013,SALE,35.00,-1,,,32071,,,-358
1997,111123123129,,3/14/2013,SALE,48.00,-1,,,2892,,,-1357
1998,070129151429,,3/14/2013,SALE,19.50,-32,,,5201,,,-2080
1999,120319124519,,3/14/2013,SALE,62.00,-3,,,9292,,,-27
2000,070129151429,,3/14/2013,SALE,23.00,-2,,,0100,,,-2082
2001,071008114339,,3/14/2013,SALE,35.00,-1,,,0100,,,-359
